"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1831748792435273803","Thu Sep 05 23:59:59 +0000 2024","2","@4seenfootage @ThePlanBPill @NordickChad @cderedpanda @cornell_pj @NotYourRock that one YES LMAO i want u to know i showed that pic to my mom and aunties and they all started cackling","1831844761516601778","","4seenfootage","en","they/them","0","2","0","https://x.com/apissmellifera/status/1831844761516601778","1696873597397049344","apissmellifera"
"1831814752714281282","Thu Sep 05 23:59:59 +0000 2024","1","@AdebayoDaj27957 @XSET @venofn that was everything BUT the italian accent lmao","1831844759914320337","","AdebayoDaj27957","en","Bologna,Italy ","0","0","0","https://x.com/vyberzz/status/1831844759914320337","1272588844488101888","vyberzz"
"1831813237580710264","Thu Sep 05 23:59:59 +0000 2024","0","@TheSaekoSNOW About to show up like I showed up for that Mac and cheese tray. Lmao","1831844759025152285","","TheSaekoSNOW","en","Connecticut","0","1","0","https://x.com/CalvaradoAF/status/1831844759025152285","58116716","CalvaradoAF"
"1831526238927909296","Thu Sep 05 23:59:58 +0000 2024","0","@pat_speed @radfemy @MansaMidnite She blocked me but I d so love for her to give a single example of said Irish colonial projects lmao","1831844757620019228","","pat_speed","en","","0","1","0","https://x.com/AtronachSign/status/1831844757620019228","1777559672565698560","AtronachSign"
"1831824016056950789","Thu Sep 05 23:59:58 +0000 2024","1","@Alw828012 Lmao if I learn how to do it maybe","1831844754541433269","","Alw828012","en","Chicago, IL","0","0","0","https://x.com/kmarieehayy/status/1831844754541433269","1575539276472848399","kmarieehayy"
"1831844754298171788","Thu Sep 05 23:59:58 +0000 2024","1","Lmao I keep getting couples in my hinge matches like way more frequently than single profiles lately does this mean I m always destined to be the 3rd ","1831844754298171788","","","en","The Stars 💫","0","0","0","https://x.com/princess_salem/status/1831844754298171788","102191443","princess_salem"
"1831842556034040043","Thu Sep 05 23:59:57 +0000 2024","1","@Swiftzishim Yeah it s on there lmao","1831844752851136643","","Swiftzishim","en","","0","0","0","https://x.com/Crumbletakes/status/1831844752851136643","1311518014316195840","Crumbletakes"
"1831844747390153009","Thu Sep 05 23:59:56 +0000 2024","0","Lmao my nephew funny","1831844747390153009","","","en","Dallas, TX","0","0","0","https://x.com/Yanaagloo/status/1831844747390153009","609572909","Yanaagloo"
"1831703950564671956","Thu Sep 05 23:59:56 +0000 2024","0","@SteveKeeling3 @DemocratRick12 @joseph16429194 @realDonaldTrump Lmao","1831844746182173084","","SteveKeeling3","ht","Margate, FL","0","0","0","https://x.com/Jodude13/status/1831844746182173084","39981010","Jodude13"
"1831842425322795491","Thu Sep 05 23:59:56 +0000 2024","0","@scoobinit ((please untag lmao-","1831844745695604929","","scoobinit","en","???","0","1","0","https://x.com/CharlesGriefing/status/1831844745695604929","1642903714100019201","CharlesGriefing"
"1831844744135360879","Thu Sep 05 23:59:55 +0000 2024","1","I m sorry no red flags were raised in Tim Pool s beanie when someone was willing to pay HIM $100k per video per week. For HIS content lmao","1831844744135360879","","","en","the woods","0","0","0","https://x.com/BRIDGETFONDLE_/status/1831844744135360879","1353404626926669826","BRIDGETFONDLE_"
"1831844740981309701","Thu Sep 05 23:59:54 +0000 2024","0","lmao","1831844740981309701","","","ht","23 | they/them","0","1","0","https://x.com/mightbemax_/status/1831844740981309701","1469091552148570112","mightbemax_"
"1831844731841909007","Thu Sep 05 23:59:52 +0000 2024","0","lmao love community note","1831844731841909007","","","en","","0","0","0","https://x.com/_ricarozay/status/1831844731841909007","211351900","_ricarozay"
"1831844728251543557","Thu Sep 05 23:59:51 +0000 2024","0","Lmao","1831844728251543557","","","ht","","0","0","0","https://x.com/Rockin_Marciano/status/1831844728251543557","256248262","Rockin_Marciano"
"1831368101184917610","Thu Sep 05 23:59:51 +0000 2024","0","@Wrekreat1on @RonBonham5 @OrthoComa14 @more_meat_loaf Lmao. Ur messing with my property value and the law cares more about that then ur feelings about chickens. There's places for you to do that so go live there and do that.","1831844728222163375","","Wrekreat1on","en","","0","2","0","https://x.com/CryptoDawks/status/1831844728222163375","2358656768","CryptoDawks"
"1831835510580637734","Thu Sep 05 23:59:42 +0000 2024","2","@Miyku_ LMAO listen: https://t.co/rLORNqqA7j","1831844687847813251","","Miyku_","ht","Los Angeles, CA","0","0","0","https://x.com/grr_gladys/status/1831844687847813251","480030193","grr_gladys"
"1831844680994324846","Thu Sep 05 23:59:40 +0000 2024","2","LMAO ","1831844680994324846","","","ht","hrj enjoyer","0","0","0","https://x.com/pukichu_/status/1831844680994324846","1532175303568936966","pukichu_"
"1831753879324918127","Thu Sep 05 23:59:40 +0000 2024","0","@BestManagerEva @michaelschwab13 which is okay to be upset about then lmao .Totally normal and okay.","1831844678658093399","","BestManagerEva","en","","0","1","0","https://x.com/JaredHo00779320/status/1831844678658093399","1501679845499191296","JaredHo00779320"
"1831841992567029873","Thu Sep 05 23:59:39 +0000 2024","1","@name874628381 @SentyPurr because it actually does lmao","1831844675013267884","","name874628381","en","","0","1","0","https://x.com/WalimersDaPlush/status/1831844675013267884","1707727453395865600","WalimersDaPlush"
"1831842144111427613","Thu Sep 05 23:59:37 +0000 2024","0","@ARoseOfficials Don t worry brother ima get u together before this year over lmao","1831844667354444050","","ARoseOfficials","en","Venice ","0","1","0","https://x.com/1dbanks/status/1831844667354444050","1708790243145449472","1dbanks"
"1831675755731833087","Thu Sep 05 23:59:37 +0000 2024","1","@lgrfrymug Lmao!!!!!! ","1831844666448482422","","lgrfrymug","ht","","0","0","0","https://x.com/SSeeley92/status/1831844666448482422","1267305020967587843","SSeeley92"
"1831793638046888191","Thu Sep 05 23:59:35 +0000 2024","0","@ROKU9413 Lmao that s literally my cats ","1831844659188113640","","ROKU9413","en","Washington, DC","0","0","0","https://x.com/britrose3/status/1831844659188113640","1006875730398121985","britrose3"
"1831817285994234325","Thu Sep 05 23:59:35 +0000 2024","0","@chuckhundreds Cop some amiris lmao","1831844658563182849","","chuckhundreds","en","","0","1","0","https://x.com/_airxus_/status/1831844658563182849","2274266293","_airxus_"
"1831838722285072627","Thu Sep 05 23:59:34 +0000 2024","1","@Pridianology All I have are stupid cigs rn and I only like those when I'm drunk v--v vapes are illegal here LMAO","1831844656940036583","","Pridianology","en","Jim Morrison's Grave","0","1","0","https://x.com/fl3shandbones/status/1831844656940036583","797852346927591424","fl3shandbones"
"1831590042260672967","Thu Sep 05 23:59:34 +0000 2024","2","@ScarleYonaguni @BigBoyDoge1022 It was a banger tweet scarle u can t lie lmao","1831844655459336511","","ScarleYonaguni","en","Between scarle thighs","0","0","0","https://x.com/AaronCulpe96127/status/1831844655459336511","1691423061625683968","AaronCulpe96127"
"1831546234860929283","Thu Sep 05 23:59:33 +0000 2024","1","@catgh0ul That was way too good (Hello I found your acc searching samuraibravo fanarts et I clicked bc I saw chuu LMAO)","1831844652829569164","","catgh0ul","en","Akiba","0","1","0","https://x.com/KpoperaVtuber/status/1831844652829569164","1735108555856850944","KpoperaVtuber"
