"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1833284218878628115","Mon Sep 09 23:59:59 +0000 2024","0","@IndyMadeUPS Bro ur not real guards can t even drop 5+ 3s consistently and your talking about another position being easier than lock wth","1833294311179305240","","IndyMadeUPS","en","Atlanta, GA","0","1","0","https://x.com/titanpgx/status/1833294311179305240","1415159250121367553","titanpgx"
"1833290786076582000","Mon Sep 09 23:59:59 +0000 2024","0","@kiripilled no its chill my bro youre chill","1833294311108030697","","isagioomf","en","Japan","0","0","0","https://x.com/D7N_AMIGHT/status/1833294311108030697","1766949882412077057","D7N_AMIGHT"
"1833078732656959836","Mon Sep 09 23:59:59 +0000 2024","0","@views09 @ChaleNews News dey bro","1833294310869029119","","views09","en","Ghana","0","0","0","https://x.com/I_Am_Winter/status/1833294310869029119","2919449914","I_Am_Winter"
"1833257328151322766","Mon Sep 09 23:59:59 +0000 2024","1","@deyknoabtme @Cjboss4twYt @ChappaNappa @Bl66Guapi @GBGXan @YoungboySource You obviously haven t been paying attention to what s been going on in streets of BR have you . Your entire statement literally does not make sense. YB has been still is and probably always will be tied to the streets &amp; as an informant your job is to give intel. Lmao bro.","1833294309543870540","","1lilmall","en","","0","0","0","https://x.com/ThreeFi61036687/status/1833294309543870540","1688371144565399552","ThreeFi61036687"
"1833293548155789597","Mon Sep 09 23:59:58 +0000 2024","0","@lucaavdp Mi bro palanca","1833294308562100368","","lucaavdp","it","","0","0","0","https://x.com/cucutisera28/status/1833294308562100368","1687288001234128896","cucutisera28"
"1833294308436258856","Mon Sep 09 23:59:58 +0000 2024","1","nobody relate thats why i cant trust a soul bro","1833294308436258856","","","en","Brooklyn","0","1","0","https://x.com/isoshafi/status/1833294308436258856","1131091179922186240","isoshafi"
"1832984699658019302","Mon Sep 09 23:59:58 +0000 2024","0","@DramaAlert Bro said I turn now good luck ","1833294305727000931","","DramaAlert","en","North Pole","0","0","0","https://x.com/frodobaggybaiis/status/1833294305727000931","3824197512","frodobaggybaiis"
"1825634183361785941","Mon Sep 09 23:59:57 +0000 2024","1","@KyleSavagery Dead ass bro that's a sick username","1833294303218831377","","KyleSavagery","en","Oregon, USA","0","1","0","https://x.com/Crowddisolation/status/1833294303218831377","1683907611958312961","Crowddisolation"
"1833226873536659779","Mon Sep 09 23:59:57 +0000 2024","0","@ClassicRedd bro! X is undefeated","1833294302652317802","","ClassicRedd","en","Bahamas","0","0","0","https://x.com/KingKongJames1/status/1833294302652317802","1500831178722406403","KingKongJames1"
"1833294300463173724","Mon Sep 09 23:59:56 +0000 2024","0","Diggs hasn t shown up in a playoff game since the Minnesota miracle bro got outplayed by Gabe Davis","1833294300463173724","","","en","","0","0","0","https://x.com/sillywhiteboy2/status/1833294300463173724","1637120099575275521","sillywhiteboy2"
"1833243603205783995","Mon Sep 09 23:59:56 +0000 2024","3","@AyCartiii @Sxpremium @Beluba Bro pick a new game please","1833294296973509038","","AyCartiii","en","","0","1","0","https://x.com/BobEvan51218150/status/1833294296973509038","1364404058610688001","BobEvan51218150"
"1832634540428325136","Mon Sep 09 23:59:55 +0000 2024","0","@Senkachi251138 @urmanwantstina @_SomethinWicked I gotchu bro https://t.co/UULDnkIF1j","1833294296591618255","https://pbs.twimg.com/tweet_video_thumb/GXErcYwWMAARUvX.jpg","Senkachi251138","en","Connecticut, USA","0","0","0","https://x.com/RichieRich93_/status/1833294296591618255","79543912","RichieRich93_"
"1832067401384702180","Mon Sep 09 23:59:55 +0000 2024","0","@FreeFastRun @UserUnkn_wn @xXSugeWhiteXx Did I say I was on the way to uk or did I say who wants to go on a trip ? Why you lie so much bro ? Is it because your whole life your parents lied to you about them loving you?","1833294296512139356","","FreeFastRun","en","Queensland, Australia","0","0","0","https://x.com/Jamie70537116/status/1833294296512139356","1451061119645208580","Jamie70537116"
"1833280934608585180","Mon Sep 09 23:59:55 +0000 2024","0","@alfaishal001 @keemahneecity @DavidAmhewroro Why you Quit bro","1833294295983382819","","alfaishal001","en","","0","2","0","https://x.com/Alynah636/status/1833294295983382819","1454825145403678722","Alynah636"
"1833294293093527924","Mon Sep 09 23:59:55 +0000 2024","0","scott van pelt 6'6 for no reason","1833294293093527924","","","en","esseff","0","0","0","https://x.com/PythonBro/status/1833294293093527924","1554195265","PythonBro"
"1833288669819781275","Mon Sep 09 23:59:54 +0000 2024","1","@locksznn @Tommy5449927 @NFL bro gotta be stoned outta his mind ","1833294291151515660","","locksznn","en","","0","1","0","https://x.com/oushoopin/status/1833294291151515660","1433104041316339714","oushoopin"
"1833036383646323191","Mon Sep 09 23:59:54 +0000 2024","35","@migdodo74 Mas bro. Dana Pilpres itu bunyinya T. Indonesia itu luas. 514 Kabupaten dan Kota. Satu kota APK dan pengerahan masa berbiaya 10 M saja itu sudah 5T lewat.","1833294290312958237","","migdodo74","in","","0","1","0","https://x.com/saidi_sudarsono/status/1833294290312958237","1372686617471688705","saidi_sudarsono"
"1833288792012173819","Mon Sep 09 23:59:54 +0000 2024","1","@Soupisservedhot bro is magnificent","1833294288844697740","","Soupisservedhot","en","they/hy masc boydyke","0","0","0","https://x.com/maghounds/status/1833294288844697740","1670507866439012352","maghounds"
"1833288780012523763","Mon Sep 09 23:59:53 +0000 2024","12","@tilehopper baru kemaren dah lupa si bro https://t.co/ERHfOpc6QG","1833294288173818342","https://pbs.twimg.com/media/GXErWqtbEAEcZCn.jpg","tilehopper","in","garasi rumah","0","0","0","https://x.com/kalong_v/status/1833294288173818342","1278290587985178625","kalong_v"
"1833189113631236213","Mon Sep 09 23:59:53 +0000 2024","0","@elonmusk You re weird bro","1833294287083343953","","elonmusk","en","Oakland, CA","0","0","0","https://x.com/lickstiel/status/1833294287083343953","1678843512","lickstiel"
"1833294285875093901","Mon Sep 09 23:59:53 +0000 2024","0","bro fuck Miami Dade PD. fire em all.","1833294285875093901","","","en","","0","0","0","https://x.com/x_hertt/status/1833294285875093901","2297348617","x_hertt"
